Activity,Set #,Weight,Reps,Date,Volume,LLTB,Core,PDT,GHQC,Sum,DOW,Month,Break Time
Bench Press,2.0,80.0,5.0,2021-09-10,400.0,0.0,40.0,360.0,0.0,400.0,Friday,9.0,90
Bench Press,3.0,90.0,5.0,2021-09-10,450.0,0.0,45.0,405.0,0.0,450.0,Friday,9.0,120
Bench Press,4.0,100.0,5.0,2021-09-10,500.0,0.0,50.0,450.0,0.0,500.0,Friday,9.0,60
Bench Press,5.0,115.0,5.0,2021-09-10,575.0,0.0,57.5,517.5,0.0,575.0,Friday,9.0,60
Shoulder Press,1.0,45.0,10.0,2021-09-10,450.0,45.0,0.0,405.0,0.0,450.0,Friday,9.0,60
Shoulder Press,2.0,45.0,10.0,2021-09-10,450.0,45.0,0.0,405.0,0.0,450.0,Friday,9.0,60
Shoulder Press,3.0,45.0,10.0,2021-09-10,450.0,45.0,0.0,405.0,0.0,450.0,Friday,9.0,90
Shoulder Press,4.0,45.0,10.0,2021-09-10,450.0,45.0,0.0,405.0,0.0,450.0,Friday,9.0,180
Shoulder Press,5.0,45.0,10.0,2021-09-10,450.0,45.0,0.0,405.0,0.0,450.0,Friday,9.0,150
Barbell Row,1.0,75.0,10.0,2021-09-10,750.0,675.0,0.0,0.0,75.0,750.0,Friday,9.0,120
Barbell Row,2.0,75.0,10.0,2021-09-10,750.0,675.0,0.0,0.0,75.0,750.0,Friday,9.0,150
Barbell Row,3.0,75.0,10.0,2021-09-10,750.0,675.0,0.0,0.0,75.0,750.0,Friday,9.0,120
Barbell Row,4.0,75.0,10.0,2021-09-10,750.0,675.0,0.0,0.0,75.0,750.0,Friday,9.0,120
Barbell Row,5.0,75.0,10.0,2021-09-10,750.0,675.0,0.0,0.0,75.0,750.0,Friday,9.0,30
Squat,1.0,80.0,5.0,2021-09-11,400.0,40.0,40.0,0.0,320.0,400.0,Saturday,9.0,150
Squat,2.0,90.0,5.0,2021-09-11,450.0,45.0,45.0,0.0,360.0,450.0,Saturday,9.0,120
Squat,3.0,100.0,5.0,2021-09-11,500.0,50.0,50.0,0.0,400.0,500.0,Saturday,9.0,120
Deadlift,1.0,80.0,10.0,2021-09-11,800.0,240.0,80.0,0.0,480.0,800.0,Saturday,9.0,150
Deadlift,2.0,80.0,10.0,2021-09-11,800.0,240.0,80.0,0.0,480.0,800.0,Saturday,9.0,120
Deadlift,3.0,80.0,10.0,2021-09-11,800.0,240.0,80.0,0.0,480.0,800.0,Saturday,9.0,30
Deadlift,4.0,80.0,10.0,2021-09-11,800.0,240.0,80.0,0.0,480.0,800.0,Saturday,9.0,150
Deadlift,5.0,80.0,10.0,2021-09-11,800.0,240.0,80.0,0.0,480.0,800.0,Saturday,9.0,120
Bicep Curl,1.0,45.0,8.0,2021-09-12,360.0,360.0,0.0,0.0,0.0,360.0,Sunday,9.0,120
Bicep Curl,2.0,45.0,6.0,2021-09-12,270.0,270.0,0.0,0.0,0.0,270.0,Sunday,9.0,90
Bicep Curl,3.0,40.0,6.0,2021-09-12,240.0,240.0,0.0,0.0,0.0,240.0,Sunday,9.0,60
Squat,1.0,40.0,10.0,2021-09-12,400.0,40.0,40.0,0.0,320.0,400.0,Sunday,9.0,90
Squat,2.0,40.0,10.0,2021-09-12,400.0,40.0,40.0,0.0,320.0,400.0,Sunday,9.0,120
Squat,3.0,40.0,8.0,2021-09-12,320.0,32.0,32.0,0.0,256.0,320.0,Sunday,9.0,150
Deadlift,1.0,40.0,10.0,2021-09-12,400.0,120.0,40.0,0.0,240.0,400.0,Sunday,9.0,120
Deadlift,2.0,40.0,10.0,2021-09-12,400.0,120.0,40.0,0.0,240.0,400.0,Sunday,9.0,90
Deadlift,3.0,40.0,12.0,2021-09-12,480.0,144.0,48.0,0.0,288.0,480.0,Sunday,9.0,120
Barbell Tricep,1.0,25.0,12.0,2021-09-12,300.0,0.0,0.0,300.0,0.0,300.0,Sunday,9.0,90
Barbell Tricep,2.0,25.0,10.0,2021-09-12,250.0,0.0,0.0,250.0,0.0,250.0,Sunday,9.0,150
Barbell Tricep,3.0,25.0,10.0,2021-09-12,250.0,0.0,0.0,250.0,0.0,250.0,Sunday,9.0,30
Ab Crunch,1.0,30.0,12.0,2021-09-12,360.0,0.0,360.0,0.0,0.0,360.0,Sunday,9.0,120
Ab Crunch,2.0,30.0,12.0,2021-09-12,360.0,0.0,360.0,0.0,0.0,360.0,Sunday,9.0,180
Ab Crunch,3.0,30.0,12.0,2021-09-12,360.0,0.0,360.0,0.0,0.0,360.0,Sunday,9.0,150
Bench Press,1.0,50.0,13.0,2021-09-12,650.0,0.0,65.0,585.0,0.0,650.0,Sunday,9.0,120
Bench Press,2.0,50.0,12.0,2021-09-12,600.0,0.0,60.0,540.0,0.0,600.0,Sunday,9.0,30
Bench Press,3.0,50.0,13.0,2021-09-12,650.0,0.0,65.0,585.0,0.0,650.0,Sunday,9.0,120
Shoulder Press,1.0,45.0,5.0,2021-09-13,225.0,22.5,0.0,202.5,0.0,225.0,Monday,9.0,150
Shoulder Press,2.0,50.0,5.0,2021-09-13,250.0,25.0,0.0,225.0,0.0,250.0,Monday,9.0,150
Shoulder Press,3.0,55.0,12.0,2021-09-13,660.0,66.0,0.0,594.0,0.0,660.0,Monday,9.0,90
Shoulder Press,4.0,60.0,5.0,2021-09-13,300.0,30.0,0.0,270.0,0.0,300.0,Monday,9.0,120
Shoulder Press,5.0,70.0,5.0,2021-09-13,350.0,35.0,0.0,315.0,0.0,350.0,Monday,9.0,120
Bench Press,1.0,70.0,10.0,2021-09-13,700.0,0.0,70.0,630.0,0.0,700.0,Monday,9.0,150
Bench Press,2.0,70.0,10.0,2021-09-13,700.0,0.0,70.0,630.0,0.0,700.0,Monday,9.0,60
Bench Press,3.0,70.0,10.0,2021-09-13,700.0,0.0,70.0,630.0,0.0,700.0,Monday,9.0,120
Bench Press,4.0,70.0,10.0,2021-09-13,700.0,0.0,70.0,630.0,0.0,700.0,Monday,9.0,90
Bench Press,5.0,70.0,10.0,2021-09-13,700.0,0.0,70.0,630.0,0.0,700.0,Monday,9.0,60
Barbell Row,1.0,60.0,10.0,2021-09-13,600.0,540.0,0.0,0.0,60.0,600.0,Monday,9.0,90
Barbell Row,2.0,60.0,10.0,2021-09-13,600.0,540.0,0.0,0.0,60.0,600.0,Monday,9.0,90
Barbell Row,3.0,60.0,10.0,2021-09-13,600.0,540.0,0.0,0.0,60.0,600.0,Monday,9.0,150
Barbell Row,4.0,60.0,10.0,2021-09-13,600.0,540.0,0.0,0.0,60.0,600.0,Monday,9.0,90
Barbell Row,5.0,60.0,10.0,2021-09-13,600.0,540.0,0.0,0.0,60.0,600.0,Monday,9.0,150
Bicep Curl,1.0,40.0,10.0,2021-09-13,400.0,400.0,0.0,0.0,0.0,400.0,Monday,9.0,60
Bicep Curl,2.0,40.0,10.0,2021-09-13,400.0,400.0,0.0,0.0,0.0,400.0,Monday,9.0,90
Bicep Curl,3.0,40.0,8.0,2021-09-13,320.0,320.0,0.0,0.0,0.0,320.0,Monday,9.0,150
Bicep Curl,4.0,40.0,8.0,2021-09-13,320.0,320.0,0.0,0.0,0.0,320.0,Monday,9.0,150
Tricep Extension,1.0,25.0,10.0,2021-09-13,250.0,0.0,0.0,250.0,0.0,250.0,Monday,9.0,30
Tricep Extension,2.0,25.0,10.0,2021-09-13,250.0,0.0,0.0,250.0,0.0,250.0,Monday,9.0,90
Tricep Extension,3.0,20.0,10.0,2021-09-13,200.0,0.0,0.0,200.0,0.0,200.0,Monday,9.0,60
Tricep Extension,4.0,20.0,10.0,2021-09-13,200.0,0.0,0.0,200.0,0.0,200.0,Monday,9.0,120
Barbell Overhead Press,1.0,15.0,10.0,2021-09-13,150.0,15.0,0.0,135.0,0.0,150.0,Monday,9.0,90
Barbell Overhead Press,2.0,15.0,10.0,2021-09-13,150.0,15.0,0.0,135.0,0.0,150.0,Monday,9.0,30
Barbell Overhead Press,3.0,20.0,10.0,2021-09-13,200.0,20.0,0.0,180.0,0.0,200.0,Monday,9.0,90
Barbell Overhead Press,4.0,20.0,10.0,2021-09-13,200.0,20.0,0.0,180.0,0.0,200.0,Monday,9.0,150
Barbell Overhead Press,5.0,20.0,10.0,2021-09-13,200.0,20.0,0.0,180.0,0.0,200.0,Monday,9.0,90
Deadlift,1.0,90.0,10.0,2021-09-14,900.0,270.0,90.0,0.0,540.0,900.0,Tuesday,9.0,30
Deadlift,2.0,105.0,10.0,2021-09-14,1050.0,315.0,105.0,0.0,630.0,1050.0,Tuesday,9.0,120
Deadlift,3.0,115.0,8.0,2021-09-14,920.0,276.0,92.0,0.0,552.0,920.0,Tuesday,9.0,120
Deadlift,4.0,125.0,5.0,2021-09-14,625.0,187.5,62.5,0.0,375.0,625.0,Tuesday,9.0,60
Deadlift,5.0,130.0,5.0,2021-09-14,650.0,195.0,65.0,0.0,390.0,650.0,Tuesday,9.0,120
Squat,1.0,60.0,10.0,2021-09-14,600.0,60.0,60.0,0.0,480.0,600.0,Tuesday,9.0,120
Squat,2.0,60.0,10.0,2021-09-14,600.0,60.0,60.0,0.0,480.0,600.0,Tuesday,9.0,90
Squat,3.0,60.0,10.0,2021-09-14,600.0,60.0,60.0,0.0,480.0,600.0,Tuesday,9.0,150
Squat,4.0,60.0,10.0,2021-09-14,600.0,60.0,60.0,0.0,480.0,600.0,Tuesday,9.0,90
Squat,5.0,60.0,10.0,2021-09-14,600.0,60.0,60.0,0.0,480.0,600.0,Tuesday,9.0,60
Squat,1.0,90.0,5.0,2021-09-15,450.0,45.0,45.0,0.0,360.0,450.0,Wednesday,9.0,120
Squat,2.0,95.0,5.0,2021-09-15,475.0,47.5,47.5,0.0,380.0,475.0,Wednesday,9.0,120
Squat,3.0,100.0,3.0,2021-09-15,300.0,30.0,30.0,0.0,240.0,300.0,Wednesday,9.0,180
Squat,4.0,105.0,3.0,2021-09-15,315.0,31.5,31.5,0.0,252.0,315.0,Wednesday,9.0,120
Squat,5.0,115.0,5.0,2021-09-15,575.0,57.5,57.5,0.0,460.0,575.0,Wednesday,9.0,90
Squat,6.0,110.0,5.0,2021-09-15,550.0,55.0,55.0,0.0,440.0,550.0,Wednesday,9.0,30
Squat,7.0,100.0,5.0,2021-09-15,500.0,50.0,50.0,0.0,400.0,500.0,Wednesday,9.0,60
Squat,8.0,80.0,5.0,2021-09-15,400.0,40.0,40.0,0.0,320.0,400.0,Wednesday,9.0,30
Deadlift,1.0,80.0,10.0,2021-09-15,800.0,240.0,80.0,0.0,480.0,800.0,Wednesday,9.0,120
Deadlift,2.0,80.0,10.0,2021-09-15,800.0,240.0,80.0,0.0,480.0,800.0,Wednesday,9.0,120
Deadlift,3.0,80.0,10.0,2021-09-15,800.0,240.0,80.0,0.0,480.0,800.0,Wednesday,9.0,120
Deadlift,4.0,80.0,10.0,2021-09-15,800.0,240.0,80.0,0.0,480.0,800.0,Wednesday,9.0,150
Deadlift,5.0,80.0,10.0,2021-09-15,800.0,240.0,80.0,0.0,480.0,800.0,Wednesday,9.0,90
Bench Press,1.0,90.0,5.0,2021-09-16,450.0,0.0,45.0,405.0,0.0,450.0,Thursday,9.0,120
Bench Press,2.0,105.0,5.0,2021-09-16,525.0,0.0,52.5,472.5,0.0,525.0,Thursday,9.0,60
Bench Press,3.0,115.0,5.0,2021-09-16,575.0,0.0,57.5,517.5,0.0,575.0,Thursday,9.0,150
Bench Press,4.0,115.0,3.0,2021-09-16,345.0,0.0,34.5,310.5,0.0,345.0,Thursday,9.0,90
Bench Press,5.0,105.0,8.0,2021-09-16,840.0,0.0,84.0,756.0,0.0,840.0,Thursday,9.0,120
Bench Press,6.0,95.0,8.0,2021-09-16,760.0,0.0,76.0,684.0,0.0,760.0,Thursday,9.0,120
Bench Press,7.0,85.0,10.0,2021-09-16,850.0,0.0,85.0,765.0,0.0,850.0,Thursday,9.0,120
Shoulder Press,1.0,50.0,10.0,2021-09-16,500.0,50.0,0.0,450.0,0.0,500.0,Thursday,9.0,90
Shoulder Press,2.0,50.0,10.0,2021-09-16,500.0,50.0,0.0,450.0,0.0,500.0,Thursday,9.0,90
Shoulder Press,3.0,50.0,10.0,2021-09-16,500.0,50.0,0.0,450.0,0.0,500.0,Thursday,9.0,150
Shoulder Press,4.0,45.0,10.0,2021-09-16,450.0,45.0,0.0,405.0,0.0,450.0,Thursday,9.0,60
Shoulder Press,5.0,45.0,10.0,2021-09-16,450.0,45.0,0.0,405.0,0.0,450.0,Thursday,9.0,120
Barbell Row,1.0,100.0,10.0,2021-09-16,1000.0,900.0,0.0,0.0,100.0,1000.0,Thursday,9.0,120
Barbell Row,2.0,90.0,10.0,2021-09-16,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,120
Barbell Row,3.0,90.0,10.0,2021-09-16,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,120
Barbell Row,4.0,95.0,10.0,2021-09-16,950.0,855.0,0.0,0.0,95.0,950.0,Thursday,9.0,120
Barbell Row,5.0,95.0,10.0,2021-09-16,950.0,855.0,0.0,0.0,95.0,950.0,Thursday,9.0,90
Squat,1.0,60.0,10.0,2021-09-17,600.0,60.0,60.0,0.0,480.0,600.0,Friday,9.0,30
Squat,2.0,70.0,10.0,2021-09-17,700.0,70.0,70.0,0.0,560.0,700.0,Friday,9.0,120
Squat,3.0,75.0,5.0,2021-09-17,375.0,37.5,37.5,0.0,300.0,375.0,Friday,9.0,180
Deadlift,1.0,60.0,10.0,2021-09-17,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,90
Deadlift,2.0,60.0,10.0,2021-09-17,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,90
Deadlift,3.0,60.0,10.0,2021-09-17,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,60
Deadlift,4.0,60.0,10.0,2021-09-17,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,90
Deadlift,5.0,60.0,10.0,2021-09-17,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,120
Single Leg Romanian Deadlift,1.0,71.0,10.0,2021-09-18,710.0,0.0,71.0,0.0,639.0,710.0,Saturday,9.0,60
Single Leg Romanian Deadlift,2.0,71.0,10.0,2021-09-18,710.0,0.0,71.0,0.0,639.0,710.0,Saturday,9.0,30
Single Leg Romanian Deadlift,3.0,71.0,10.0,2021-09-18,710.0,0.0,71.0,0.0,639.0,710.0,Saturday,9.0,180
Medicine Ball Chest Pass,1.0,60.0,8.0,2021-09-18,480.0,0.0,48.0,432.0,0.0,480.0,Saturday,9.0,120
Medicine Ball Chest Pass,2.0,60.0,8.0,2021-09-18,480.0,0.0,48.0,432.0,0.0,480.0,Saturday,9.0,180
Medicine Ball Chest Pass,3.0,60.0,8.0,2021-09-18,480.0,0.0,48.0,432.0,0.0,480.0,Saturday,9.0,90
Deadlift,1.0,105.0,5.0,2021-09-19,525.0,157.5,52.5,0.0,315.0,525.0,Sunday,9.0,150
Deadlift,2.0,115.0,3.0,2021-09-19,345.0,103.5,34.5,0.0,207.0,345.0,Sunday,9.0,90
Deadlift,3.0,130.0,5.0,2021-09-19,650.0,195.0,65.0,0.0,390.0,650.0,Sunday,9.0,60
Deadlift,4.0,130.0,6.0,2021-09-19,780.0,234.0,78.0,0.0,468.0,780.0,Sunday,9.0,120
Deadlift,5.0,130.0,8.0,2021-09-19,1040.0,312.0,104.0,0.0,624.0,1040.0,Sunday,9.0,60
Squat,1.0,60.0,10.0,2021-09-19,600.0,60.0,60.0,0.0,480.0,600.0,Sunday,9.0,120
Squat,2.0,60.0,10.0,2021-09-19,600.0,60.0,60.0,0.0,480.0,600.0,Sunday,9.0,120
Squat,3.0,60.0,10.0,2021-09-19,600.0,60.0,60.0,0.0,480.0,600.0,Sunday,9.0,90
Squat,4.0,60.0,10.0,2021-09-19,600.0,60.0,60.0,0.0,480.0,600.0,Sunday,9.0,150
Squat,5.0,60.0,10.0,2021-09-19,600.0,60.0,60.0,0.0,480.0,600.0,Sunday,9.0,120
Deadlift,1.0,80.0,3.0,2021-09-20,240.0,72.0,24.0,0.0,144.0,240.0,Monday,9.0,120
Deadlift,2.0,90.0,3.0,2021-09-20,270.0,81.0,27.0,0.0,162.0,270.0,Monday,9.0,60
Deadlift,3.0,105.0,3.0,2021-09-20,315.0,94.5,31.5,0.0,189.0,315.0,Monday,9.0,90
Deadlift,4.0,110.0,3.0,2021-09-20,330.0,99.0,33.0,0.0,198.0,330.0,Monday,9.0,90
Deadlift,5.0,120.0,3.0,2021-09-20,360.0,108.0,36.0,0.0,216.0,360.0,Monday,9.0,150
Deadlift,6.0,135.0,3.0,2021-09-20,405.0,121.5,40.5,0.0,243.0,405.0,Monday,9.0,120
Squat,1.0,60.0,10.0,2021-09-20,600.0,60.0,60.0,0.0,480.0,600.0,Monday,9.0,90
Squat,2.0,60.0,10.0,2021-09-20,600.0,60.0,60.0,0.0,480.0,600.0,Monday,9.0,90
Squat,3.0,60.0,10.0,2021-09-20,600.0,60.0,60.0,0.0,480.0,600.0,Monday,9.0,120
Squat,4.0,60.0,20.0,2021-09-20,1200.0,120.0,120.0,0.0,960.0,1200.0,Monday,9.0,120
Bench Press,1.0,80.0,4.0,2021-09-21,320.0,0.0,32.0,288.0,0.0,320.0,Tuesday,9.0,90
Bench Press,2.0,90.0,5.0,2021-09-21,450.0,0.0,45.0,405.0,0.0,450.0,Tuesday,9.0,90
Bench Press,3.0,100.0,5.0,2021-09-21,500.0,0.0,50.0,450.0,0.0,500.0,Tuesday,9.0,90
Bench Press,4.0,110.0,5.0,2021-09-21,550.0,0.0,55.0,495.0,0.0,550.0,Tuesday,9.0,120
Bench Press,5.0,120.0,3.0,2021-09-21,360.0,0.0,36.0,324.0,0.0,360.0,Tuesday,9.0,60
Shoulder Press,1.0,45.0,10.0,2021-09-21,450.0,45.0,0.0,405.0,0.0,450.0,Tuesday,9.0,120
Shoulder Press,2.0,45.0,10.0,2021-09-21,450.0,45.0,0.0,405.0,0.0,450.0,Tuesday,9.0,150
Shoulder Press,3.0,45.0,10.0,2021-09-21,450.0,45.0,0.0,405.0,0.0,450.0,Tuesday,9.0,120
Shoulder Press,4.0,45.0,10.0,2021-09-21,450.0,45.0,0.0,405.0,0.0,450.0,Tuesday,9.0,120
Shoulder Press,5.0,45.0,10.0,2021-09-21,450.0,45.0,0.0,405.0,0.0,450.0,Tuesday,9.0,120
Barbell Row,1.0,80.0,10.0,2021-09-21,800.0,720.0,0.0,0.0,80.0,800.0,Tuesday,9.0,90
Barbell Row,2.0,80.0,10.0,2021-09-21,800.0,720.0,0.0,0.0,80.0,800.0,Tuesday,9.0,60
Barbell Row,3.0,80.0,10.0,2021-09-21,800.0,720.0,0.0,0.0,80.0,800.0,Tuesday,9.0,90
Barbell Row,4.0,80.0,10.0,2021-09-21,800.0,720.0,0.0,0.0,80.0,800.0,Tuesday,9.0,120
Barbell Row,5.0,80.0,10.0,2021-09-21,800.0,720.0,0.0,0.0,80.0,800.0,Tuesday,9.0,60
Bench Press,1.0,80.0,5.0,2021-09-22,400.0,0.0,40.0,360.0,0.0,400.0,Wednesday,9.0,60
Bench Press,2.0,90.0,5.0,2021-09-22,450.0,0.0,45.0,405.0,0.0,450.0,Wednesday,9.0,60
Bench Press,3.0,100.0,5.0,2021-09-22,500.0,0.0,50.0,450.0,0.0,500.0,Wednesday,9.0,120
Bench Press,4.0,110.0,5.0,2021-09-22,550.0,0.0,55.0,495.0,0.0,550.0,Wednesday,9.0,60
Shoulder Press,1.0,45.0,10.0,2021-09-22,450.0,45.0,0.0,405.0,0.0,450.0,Wednesday,9.0,150
Shoulder Press,2.0,45.0,10.0,2021-09-22,450.0,45.0,0.0,405.0,0.0,450.0,Wednesday,9.0,90
Shoulder Press,3.0,45.0,10.0,2021-09-22,450.0,45.0,0.0,405.0,0.0,450.0,Wednesday,9.0,90
Shoulder Press,4.0,45.0,10.0,2021-09-22,450.0,45.0,0.0,405.0,0.0,450.0,Wednesday,9.0,60
Shoulder Press,5.0,45.0,10.0,2021-09-22,450.0,45.0,0.0,405.0,0.0,450.0,Wednesday,9.0,90
Barbell Row,1.0,80.0,10.0,2021-09-22,800.0,720.0,0.0,0.0,80.0,800.0,Wednesday,9.0,150
Barbell Row,2.0,80.0,10.0,2021-09-22,800.0,720.0,0.0,0.0,80.0,800.0,Wednesday,9.0,60
Barbell Row,3.0,80.0,10.0,2021-09-22,800.0,720.0,0.0,0.0,80.0,800.0,Wednesday,9.0,150
Barbell Row,4.0,80.0,10.0,2021-09-22,800.0,720.0,0.0,0.0,80.0,800.0,Wednesday,9.0,120
Barbell Row,5.0,80.0,10.0,2021-09-22,800.0,720.0,0.0,0.0,80.0,800.0,Wednesday,9.0,90
Shoulder Press,1.0,65.0,5.0,2021-09-23,325.0,32.5,0.0,292.5,0.0,325.0,Thursday,9.0,120
Shoulder Press,2.0,75.0,3.0,2021-09-23,225.0,22.5,0.0,202.5,0.0,225.0,Thursday,9.0,120
Shoulder Press,3.0,85.0,3.0,2021-09-23,255.0,25.5,0.0,229.5,0.0,255.0,Thursday,9.0,90
Shoulder Press,4.0,75.0,5.0,2021-09-23,375.0,37.5,0.0,337.5,0.0,375.0,Thursday,9.0,90
Shoulder Press,5.0,65.0,7.0,2021-09-23,455.0,45.5,0.0,409.5,0.0,455.0,Thursday,9.0,30
Bench Press,1.0,80.0,10.0,2021-09-23,800.0,0.0,80.0,720.0,0.0,800.0,Thursday,9.0,60
Bench Press,2.0,80.0,10.0,2021-09-23,800.0,0.0,80.0,720.0,0.0,800.0,Thursday,9.0,150
Bench Press,3.0,80.0,10.0,2021-09-23,800.0,0.0,80.0,720.0,0.0,800.0,Thursday,9.0,30
Bench Press,4.0,80.0,10.0,2021-09-23,800.0,0.0,80.0,720.0,0.0,800.0,Thursday,9.0,150
Bench Press,5.0,80.0,10.0,2021-09-23,800.0,0.0,80.0,720.0,0.0,800.0,Thursday,9.0,90
Barbell Row,1.0,90.0,90.0,2021-09-23,8100.0,7290.0,0.0,0.0,810.0,8100.0,Thursday,9.0,90
Barbell Row,2.0,90.0,10.0,2021-09-23,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,30
Barbell Row,3.0,90.0,10.0,2021-09-23,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,150
Barbell Row,4.0,90.0,10.0,2021-09-23,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,60
Barbell Row,5.0,90.0,10.0,2021-09-23,900.0,810.0,0.0,0.0,90.0,900.0,Thursday,9.0,150
Squat,1.0,65.0,5.0,2021-09-24,325.0,32.5,32.5,0.0,260.0,325.0,Friday,9.0,90
Squat,2.0,75.0,5.0,2021-09-24,375.0,37.5,37.5,0.0,300.0,375.0,Friday,9.0,120
Squat,3.0,80.0,10.0,2021-09-24,800.0,80.0,80.0,0.0,640.0,800.0,Friday,9.0,90
Squat,4.0,80.0,5.0,2021-09-24,400.0,40.0,40.0,0.0,320.0,400.0,Friday,9.0,90
Deadlift,1.0,60.0,10.0,2021-09-24,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,120
Deadlift,2.0,60.0,10.0,2021-09-24,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,120
Deadlift,3.0,60.0,10.0,2021-09-24,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,90
Deadlift,4.0,60.0,10.0,2021-09-24,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,150
Deadlift,5.0,60.0,10.0,2021-09-24,600.0,180.0,60.0,0.0,360.0,600.0,Friday,9.0,150
Shoulder Press,1.0,60.0,10.0,2021-09-25,600.0,60.0,0.0,540.0,0.0,600.0,Saturday,9.0,90
Shoulder Press,2.0,65.0,5.0,2021-09-25,325.0,32.5,0.0,292.5,0.0,325.0,Saturday,9.0,90
Shoulder Press,3.0,70.0,6.0,2021-09-25,420.0,42.0,0.0,378.0,0.0,420.0,Saturday,9.0,90
Shoulder Press,4.0,75.0,3.0,2021-09-25,225.0,22.5,0.0,202.5,0.0,225.0,Saturday,9.0,60
Bench Press,1.0,80.0,10.0,2021-09-25,800.0,0.0,80.0,720.0,0.0,800.0,Saturday,9.0,120
Bench Press,2.0,80.0,10.0,2021-09-25,800.0,0.0,80.0,720.0,0.0,800.0,Saturday,9.0,120
Bench Press,3.0,80.0,10.0,2021-09-25,800.0,0.0,80.0,720.0,0.0,800.0,Saturday,9.0,150
Bench Press,4.0,80.0,10.0,2021-09-25,800.0,0.0,80.0,720.0,0.0,800.0,Saturday,9.0,120
Bench Press,5.0,80.0,10.0,2021-09-25,800.0,0.0,80.0,720.0,0.0,800.0,Saturday,9.0,120
Barbell Row,1.0,60.0,10.0,2021-09-25,600.0,540.0,0.0,0.0,60.0,600.0,Saturday,9.0,90
Barbell Row,2.0,60.0,10.0,2021-09-25,600.0,540.0,0.0,0.0,60.0,600.0,Saturday,9.0,90
Barbell Row,3.0,60.0,10.0,2021-09-25,600.0,540.0,0.0,0.0,60.0,600.0,Saturday,9.0,120
Barbell Row,4.0,60.0,10.0,2021-09-25,600.0,540.0,0.0,0.0,60.0,600.0,Saturday,9.0,90
Barbell Row,5.0,60.0,10.0,2021-09-25,600.0,540.0,0.0,0.0,60.0,600.0,Saturday,9.0,90
Bench Press,1.0,60.0,10.0,2021-09-26,600.0,0.0,60.0,540.0,0.0,600.0,Sunday,9.0,120
Bench Press,2.0,70.0,8.0,2021-09-26,560.0,0.0,56.0,504.0,0.0,560.0,Sunday,9.0,90
Bench Press,3.0,80.0,10.0,2021-09-26,800.0,0.0,80.0,720.0,0.0,800.0,Sunday,9.0,120
Shoulder Press,1.0,45.0,10.0,2021-09-26,450.0,45.0,0.0,405.0,0.0,450.0,Sunday,9.0,90
Shoulder Press,2.0,45.0,10.0,2021-09-26,450.0,45.0,0.0,405.0,0.0,450.0,Sunday,9.0,90
Shoulder Press,3.0,45.0,10.0,2021-09-26,450.0,45.0,0.0,405.0,0.0,450.0,Sunday,9.0,150
Shoulder Press,4.0,45.0,10.0,2021-09-26,450.0,45.0,0.0,405.0,0.0,450.0,Sunday,9.0,90
Shoulder Press,5.0,45.0,10.0,2021-09-26,450.0,45.0,0.0,405.0,0.0,450.0,Sunday,9.0,120
Barbell Row,1.0,80.0,10.0,2021-09-26,800.0,720.0,0.0,0.0,80.0,800.0,Sunday,9.0,90
Barbell Row,2.0,80.0,10.0,2021-09-26,800.0,720.0,0.0,0.0,80.0,800.0,Sunday,9.0,90
Barbell Row,3.0,80.0,10.0,2021-09-26,800.0,720.0,0.0,0.0,80.0,800.0,Sunday,9.0,90
Barbell Row,4.0,80.0,10.0,2021-09-26,800.0,720.0,0.0,0.0,80.0,800.0,Sunday,9.0,120
Barbell Row,5.0,80.0,10.0,2021-09-26,800.0,720.0,0.0,0.0,80.0,800.0,Sunday,9.0,120
Bench Press,1.0,30.0,10.0,2021-09-27,300.0,0.0,30.0,270.0,0.0,300.0,Monday,9.0,150
Bench Press,2.0,40.0,8.0,2021-09-27,320.0,0.0,32.0,288.0,0.0,320.0,Monday,9.0,90
Bench Press,3.0,45.0,6.0,2021-09-27,270.0,0.0,27.0,243.0,0.0,270.0,Monday,9.0,60
Shoulder Press,1.0,25.0,10.0,2021-09-27,250.0,25.0,0.0,225.0,0.0,250.0,Monday,9.0,90
Shoulder Press,2.0,25.0,10.0,2021-09-27,250.0,25.0,0.0,225.0,0.0,250.0,Monday,9.0,150
Shoulder Press,3.0,25.0,10.0,2021-09-27,250.0,25.0,0.0,225.0,0.0,250.0,Monday,9.0,120
Shoulder Press,4.0,25.0,10.0,2021-09-27,250.0,25.0,0.0,225.0,0.0,250.0,Monday,9.0,150
